order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,store_location,order_status
O00261,2025-01-07,C0921,P203,Sony Headphones,Home & Living,3,abc,ten,,Cash,Bangalore,Completed
O00262,30-01-2025,C0056,P203,Sony Headphones,electronics,2,39606,,,Credit Card,Hyderabad,Cancelled
O00263,2025/02/23,C0499,P205,Levi Jeans,Home & Living,2,18259,0,,Credit Card,Bangalore,Completed
O00264,31-03-2025,C0131,P201,iPhone 15,Home & Living,2,abc,,,Cash,Lucknow,Cancelled
O00265,2025-01-25,C0871,P203,Sony Headphones,Fashon,1,abc,,,Credit Card,Jaipur,Cancelled
O00266,2025-01-01,C0908,P201,iPhone 15,Electronic,-1,abc,0.05,,Cash,Lucknow,Returned
O00267,2025-01-10,C0365,P207,Microwave Oven,Electronics,1,71420,0.05,,Cash,Mumbai,Returned
O00268,2025/01/04,C0306,P207,Microwave Oven,Fashon,1,21856,0,,UPI,Mumbai,Returned
O00269,2025-01-26,C0402,,Sony Headphones,Electronics,2,75381,ten,,UPI,Jaipur,Cancelled
O00270,30/01/2025,C0993,P207,Microwave Oven,Fashon,-1,61359,5%,,Cash,Pune,Cancelled
O00271,05/01/2025,C0062,P205,Levi Jeans,Electronic,3,abc,,,UPI, ,completed
O00272,24/03/2025,C0735,P204,Nike Shoes,Home and Living,-1,46061,0.1,,Debit Card,Jaipur,completed
O00273,28/01/2025,C0445,P202,Samsung TV,Home & Living,1,39734,0.1,,UPI,Kolkata,Cancelled
O00274,2025-03-05,C0273,P203,Sony Headphones,Electronic,1,68461,10%,,Debit Card,Hyderabad,Completed
O00275,2025/03/13,C0674,P210,Air Conditioner,Home & Living,-1,35559,0.05,,UPI,Lucknow,completed
O00276,2025/02/01,C0911,P206,HP Laptop,Electronics,1,48798,0.05,,Debit Card,Mumbai,Completed
O00277,2025/02/04,C0724,P206,HP Laptop,Fashion,-1,54171,0.1,,,Hyderabad,Returned
O00278,2025/03/23,C0339,P208,Refrigerator,Electronic,-1,abc,,,Cash,Pune,Returned
O00279,09/01/2025,C0878,P205,Levi Jeans,Electronics,-1,abc,ten,,Debit Card,Pune,Cancelled
O00280,2025/03/21,C0379,P201,iPhone 15,Electronic,1,abc,ten,,Cash, ,completed
O00281,27-02-2025,C0331,P206,HP Laptop,Electronics,-1,abc,ten,,Cash,Hyderabad,completed
O00282,2025/01/16,C0246,P206,HP Laptop,electronics,1,35825,5%,,, ,completed
O00283,2025/02/10,C0254,P203,Sony Headphones,Fashion,-1,abc,ten,,,Jaipur,completed
O00284,2025-03-10,C0674,P208,Refrigerator,electronics,2,14664,0,,Debit Card,Bangalore,Completed
O00285,21-01-2025,C0082,P206,HP Laptop,electronics,-1,abc,0.1,,Debit Card,Jaipur,Returned
O00286,25-01-2025,C0266,P205,Levi Jeans,Home & Living,-1,7371,5%,,Credit Card,Kolkata,Returned
O00287,27-02-2025,C0816,P206,HP Laptop,electronics,2,abc,5%,,Cash,Chennai,completed
O00288,2025/01/06,C0480,P201,iPhone 15,Fashon,1,37524,,,Credit Card,Delhi,Cancelled
O00289,03-03-2025,C0334,P209,Office Chair,Electronic,1,5766,0.05,,UPI,Lucknow,completed
O00290,2025-03-30,C0123,P207,Microwave Oven,Fashion,1,40468,10%,,,Mumbai,Returned
O00291,2025/03/21,C0169,P201,iPhone 15,Home and Living,2,16941,5%,,Cash,Bangalore,Completed
O00292,2025/02/17,C0616,P203,Sony Headphones,Home & Living,-1,abc,0.05,,Debit Card,Chennai,completed
O00293,19-03-2025,,P203,Sony Headphones,Fashion,-1,30732,10%,,Debit Card,Pune,completed
O00294,2025-02-14,C0133,P204,Nike Shoes,Electronics,-1,56944,10%,,,Lucknow,Completed
O00295,06-03-2025,C0524,P203,Sony Headphones,Electronics,-1,66252,ten,,Credit Card,Delhi,Returned
O00296,12-03-2025,C0128,P203,Sony Headphones,Fashon,-1,abc,,,Debit Card,Mumbai,Returned
O00297,21/02/2025,C0683,P207,Microwave Oven,electronics,3,abc,ten,,Debit Card,Bangalore,completed
O00298,2025-03-07,C0994,P204,Nike Shoes,electronics,2,19564,,,UPI,Bangalore,Cancelled
O00299,15/02/2025,C0574,P210,Air Conditioner,Fashon,2,25134,,,UPI,Chennai,Cancelled
O00300,2025-02-01,C0672,P201,iPhone 15,Electronics,-1,abc,ten,,UPI,Jaipur,Returned
O00301,10-02-2025,C0283,P202,Samsung TV,Home and Living,2,abc,,,Credit Card,Kolkata,Cancelled
O00302,2025-02-21,C0153,P201,iPhone 15,Fashion,1,abc,0.05,,Debit Card, ,Returned
O00303,05/02/2025,C0673,P206,HP Laptop,Fashon,-1,abc,,,Credit Card,Bangalore,Completed
O00304,2025/03/14,C0378,P202,Samsung TV,Fashon,-1,36083,0,,Credit Card, ,Returned
O00305,2025-01-24,C0607,,Nike Shoes,Electronic,3,abc,0.1,,Credit Card,Hyderabad,completed
O00306,2025-01-18,C0446,P203,Sony Headphones,Electronic,1,abc,0,,,Chennai,Returned
O00307,05/01/2025,C0928,P210,Air Conditioner,Fashion,-1,abc,5%,,Cash,Chennai,Completed
O00308,2025-02-19,C0818,P210,Air Conditioner,Fashon,2,abc,,,,Kolkata,Returned
O00309,23-03-2025,C0665,P209,Office Chair,Home & Living,-1,47191,ten,,UPI,Chennai,Completed
O00310,2025/01/04,C0618,P202,Samsung TV,Electronics,-1,abc,0.05,,Debit Card,Mumbai,Completed
O00311,06/02/2025,C0361,P201,iPhone 15,Electronics,3,abc,0.1,,Credit Card,Delhi,completed
O00312,11/03/2025,C0431,P209,Office Chair,Fashion,-1,abc,0.1,,,Lucknow,Cancelled
O00313,2025-02-24,C0907,P202,Samsung TV,Electronics,-1,abc,0.1,,Cash,Chennai,Cancelled
O00314,2025/02/19,C0323,P204,Nike Shoes,Fashion,-1,27106,10%,,Cash,Mumbai,Completed
O00315,11-02-2025,C0904,P210,Air Conditioner,Fashion,3,abc,0.05,,Credit Card,Bangalore,Cancelled
O00316,22-02-2025,C0359,P202,Samsung TV,Electronics,2,70339,5%,,UPI, ,Cancelled
O00317,22/02/2025,C0939,P209,Office Chair,Home and Living,3,abc,0.1,,UPI,Hyderabad,completed
O00318,14-03-2025,C0315,P205,Levi Jeans,Home & Living,1,41023,5%,,UPI,Hyderabad,Returned
O00319,09-03-2025,C0292,P204,Nike Shoes,electronics,3,abc,0,,,Jaipur,completed
O00320,01-02-2025,C0620,,Refrigerator,Home and Living,2,abc,0,,,Lucknow,completed
O00321,2025/02/11,C0063,P203,Sony Headphones,Electronic,1,63749,5%,,UPI,Jaipur,Cancelled
O00322,2025-01-02,C0345,P208,Refrigerator,Home and Living,2,17470,0.05,,UPI,Jaipur,Completed
O00323,04-01-2025,C0152,P210,Air Conditioner,Electronics,2,75261,ten,,Debit Card,Mumbai,completed
O00324,18/03/2025,C0752,P208,Refrigerator,Home & Living,3,abc,10%,,Cash,Delhi,Returned
O00325,2025/02/16,C0995,P202,Samsung TV,Fashion,2,abc,,,Cash,Chennai,Completed
O00326,24-01-2025,C0075,P204,Nike Shoes,Home & Living,3,7299,0.1,,Debit Card,Delhi,completed
O00327,22-02-2025,C0200,,Levi Jeans,Electronic,-1,39371,0.1,,Cash, ,Returned
O00328,2025/01/19,C0517,P207,Microwave Oven,Electronics,1,abc,,,Debit Card,Mumbai,Returned
O00329,2025/01/05,C0449,P205,Levi Jeans,Electronic,1,abc,0.05,,Debit Card,Kolkata,Cancelled
O00330,2025/02/20,C0970,P201,iPhone 15,Home & Living,2,abc,5%,,Debit Card,Chennai,completed
O00331,03-01-2025,C0137,P209,Office Chair,Electronics,2,31641,0.05,,Debit Card,Chennai,Completed
O00332,01/03/2025,C0236,P201,iPhone 15,Home & Living,2,abc,5%,,Cash,Lucknow,Cancelled
O00333,2025/03/03,C0956,P201,iPhone 15,Home & Living,-1,56950,ten,,Credit Card,Bangalore,Cancelled
O00334,2025/01/30,C0658,P206,HP Laptop,Electronics,2,8346,0.05,,Debit Card,Hyderabad,completed
O00335,2025-03-16,C0048,P203,Sony Headphones,Electronic,3,61090,ten,,Debit Card,Hyderabad,Completed
O00336,03/02/2025,C0903,P206,HP Laptop,Home and Living,1,abc,ten,,Cash,Lucknow,Cancelled
O00337,07/01/2025,C0845,P205,Levi Jeans,Fashon,-1,14876,0.1,,Cash,Bangalore,Returned
O00338,2025/01/20,C0645,P203,Sony Headphones,Fashon,3,67294,0.05,,UPI,Jaipur,Returned
O00339,04-03-2025,C0777,P209,Office Chair,Home and Living,3,34386,0.05,,Credit Card,Bangalore,Completed
O00340,2025-02-28,C0134,P202,Samsung TV,Home & Living,1,7179,10%,,,Jaipur,Completed
O00341,2025-03-30,C0686,P202,Samsung TV,Fashon,-1,abc,0.1,,Debit Card,Pune,Completed
O00342,2025-02-10,C0602,P210,Air Conditioner,Electronic,3,47525,10%,,Cash,Jaipur,Cancelled
O00343,2025/02/16,C0256,P204,Nike Shoes,Electronic,-1,24827,0,,Cash,Pune,Cancelled
O00344,11-03-2025,C0606,P207,Microwave Oven,electronics,2,26598,,,Cash,Delhi,Cancelled
O00345,04/02/2025,C0515,P209,Office Chair,Home and Living,-1,abc,0,,UPI, ,Returned
O00346,29/03/2025,C0785,P209,Office Chair,Electronic,3,abc,0.05,,Cash,Jaipur,completed
O00347,24/01/2025,C0164,P210,Air Conditioner,Home and Living,3,55278,0.1,,Debit Card,Bangalore,Cancelled
O00348,2025-02-14,C0581,P203,Sony Headphones,Electronics,1,55835,5%,,UPI, ,completed
O00349,22-02-2025,C0155,P210,Air Conditioner,electronics,3,16338,0.1,,,Jaipur,completed
O00350,2025/03/21,C0447,P204,Nike Shoes,Electronics,-1,abc,0.05,,Cash,Jaipur,Completed
O00351,25-01-2025,C0344,P205,Levi Jeans,Fashon,1,abc,0,,Credit Card,Delhi,Cancelled
O00352,2025-03-24,C0588,P209,Office Chair,Home and Living,2,21582,ten,,Debit Card,Mumbai,Cancelled
O00353,25/02/2025,C0768,P205,Levi Jeans,electronics,1,49822,ten,,Credit Card,Mumbai,Completed
O00354,2025/02/09,C0544,P206,HP Laptop,Home & Living,3,73911,5%,,Credit Card,Delhi,Returned
O00355,2025/02/10,C0182,P210,Air Conditioner,Home & Living,-1,abc,0.05,,Cash,Hyderabad,Returned
O00356,17-01-2025,C0767,P205,Levi Jeans,Fashon,1,abc,,,Debit Card,Jaipur,completed
O00357,2025-03-30,C0184,P202,Samsung TV,electronics,2,24989,0.1,,,Chennai,Completed
O00358,20/03/2025,C0289,P208,Refrigerator,Fashon,1,abc,ten,,, ,Cancelled
O00359,2025-03-12,C0590,P209,Office Chair,Fashion,1,22087,0,,Cash,Delhi,completed
O00360,2025/01/21,C0724,P201,iPhone 15,Home and Living,1,abc,0.05,,Credit Card,Delhi,Cancelled
O00361,09-03-2025,C0647,,iPhone 15,electronics,3,abc,0.05,,,Bangalore,Returned
O00362,27/02/2025,C0863,P210,Air Conditioner,Home and Living,2,74997,0,,Cash,Jaipur,completed
O00363,06/03/2025,C0879,P204,Nike Shoes,Electronic,2,73851,ten,,Debit Card,Lucknow,Returned
O00364,20/02/2025,C0922,P202,Samsung TV,electronics,3,abc,0.05,,Credit Card,Delhi,Completed
O00365,19-03-2025,C0195,P203,Sony Headphones,Fashon,2,27361,,,Debit Card,Pune,completed
O00366,2025-03-31,C0473,P210,Air Conditioner,Fashion,1,abc,0.1,,Cash,Mumbai,Completed
O00367,2025/03/25,C0433,P206,HP Laptop,Electronic,2,1822,ten,,Cash, ,Returned
O00368,17/03/2025,C0980,P207,Microwave Oven,Electronic,1,61377,0.1,,,Hyderabad,Cancelled
O00369,20/02/2025,C0677,P208,Refrigerator,Fashion,2,3180,,,,Jaipur,completed
O00370,2025/01/27,C0627,P206,HP Laptop,Electronic,1,abc,5%,,UPI,Pune,completed
O00371,08-02-2025,C0617,P205,Levi Jeans,Fashion,-1,abc,,,UPI,Lucknow,completed
O00372,26/02/2025,C0784,P210,Air Conditioner,Fashon,-1,abc,0,,,Lucknow,Cancelled
O00373,2025/03/21,C0703,P208,Refrigerator,Fashon,3,abc,,,Debit Card, ,Cancelled
O00374,2025/02/28,C0116,P207,Microwave Oven,Fashon,-1,abc,ten,,,Mumbai,Returned
O00375,02-01-2025,C0300,P210,Air Conditioner,Fashion,1,abc,0.1,,Credit Card,Pune,completed
O00376,06/01/2025,C0122,P201,iPhone 15,Electronics,2,53228,5%,,Credit Card,Kolkata,completed
O00377,2025-01-29,C0278,P209,Office Chair,Fashon,3,47998,ten,,Debit Card,Delhi,Cancelled
O00378,2025/01/14,C0495,P205,Levi Jeans,Electronics,2,abc,0.1,,Debit Card,Lucknow,Cancelled
O00379,2025/03/28,C0938,P201,iPhone 15,Fashion,1,1082,0,,Credit Card, ,Cancelled
O00380,2025/01/13,C0661,P204,Nike Shoes,Fashion,1,abc,0.1,,,Hyderabad,Returned
O00381,2025-01-03,C0460,P210,Air Conditioner,Home & Living,1,abc,,,Credit Card,Delhi,Completed
O00382,2025/01/30,C0647,P204,Nike Shoes,electronics,-1,49806,0,,Debit Card, ,Completed
O00383,2025/02/21,C0403,P208,Refrigerator,Fashion,3,abc,10%,,Debit Card,Bangalore,Completed
O00384,24-02-2025,C0332,P206,HP Laptop,Electronics,-1,63611,0.1,,,Delhi,Cancelled
O00385,2025/03/05,C0242,P204,Nike Shoes,Fashon,3,58616,0.1,,UPI,Pune,Cancelled
O00386,30-01-2025,C0612,P204,Nike Shoes,Electronics,-1,43763,0,,Debit Card,Hyderabad,Cancelled
O00387,2025-03-18,,P206,HP Laptop,Electronic,2,14320,,,Debit Card,Mumbai,Completed
O00388,21/01/2025,C0952,P208,Refrigerator,Fashon,2,abc,5%,,Debit Card, ,Cancelled
O00389,2025/01/24,C0570,P206,HP Laptop,Electronic,3,abc,0.05,,UPI,Mumbai,Returned
O00390,11/01/2025,C0119,P209,Office Chair,Electronics,3,abc,10%,,,Delhi,Cancelled
O00391,2025/02/09,C0316,P210,Air Conditioner,Home & Living,1,abc,5%,,Debit Card,Pune,completed
O00392,2025/02/15,C0305,P208,Refrigerator,Fashion,3,abc,0,,Debit Card,Hyderabad,Cancelled
O00393,2025-03-04,C0868,P210,Air Conditioner,Electronic,2,abc,0.05,,Cash,Mumbai,Completed
O00394,05/01/2025,C0705,P204,Nike Shoes,Home and Living,2,69310,5%,,,Mumbai,Cancelled
O00395,2025/01/02,C0814,P203,Sony Headphones,electronics,-1,abc,0.05,,Credit Card,Pune,completed
O00396,26-03-2025,C0126,P208,Refrigerator,Fashion,3,abc,ten,,,Delhi,Completed
O00397,03-03-2025,C0525,P210,Air Conditioner,Fashion,1,abc,,,Credit Card,Lucknow,Returned
O00398,2025/01/09,C0761,P207,Microwave Oven,Electronic,2,abc,10%,,, ,Cancelled
O00399,2025-03-20,C0910,P207,Microwave Oven,Fashon,-1,abc,0,,,Kolkata,Cancelled
O00400,2025/03/29,C0492,P204,Nike Shoes,Fashon,1,70637,ten,,,Jaipur,Cancelled
O00401,2025/03/07,C0927,P205,Levi Jeans,Home and Living,2,abc,0.1,,,Lucknow,Cancelled
O00402,2025/03/15,C0449,P203,Sony Headphones,Fashon,3,abc,,,Credit Card, ,Completed
O00403,2025-03-10,C0184,P203,Sony Headphones,Fashon,1,abc,,,Debit Card, ,Returned
O00404,2025/03/16,C0921,P202,Samsung TV,electronics,-1,abc,ten,,Credit Card,Hyderabad,completed
O00405,2025-01-14,C0436,P208,Refrigerator,Electronics,2,abc,10%,,Debit Card,Kolkata,Cancelled
O00406,2025-03-04,C0771,P207,Microwave Oven,Fashon,1,11736,10%,,Credit Card,Delhi,completed
O00407,10-02-2025,C0854,P202,Samsung TV,Fashion,-1,62343,0.1,,,Chennai,completed
O00408,2025-03-01,C0843,P206,HP Laptop,Electronic,1,42036,ten,,Debit Card,Jaipur,Completed
O00409,2025-03-16,,P202,Samsung TV,Fashon,1,76454,ten,,Debit Card, ,Returned
O00410,2025-02-24,C0315,P203,Sony Headphones,electronics,3,46817,0.05,,,Mumbai,Completed
O00411,28/01/2025,C0044,P205,Levi Jeans,electronics,3,8994,0.1,,,Lucknow,completed
O00412,2025/03/30,C0389,P207,Microwave Oven,Fashon,2,58654,0.05,,Debit Card,Chennai,Cancelled
O00413,11/02/2025,C0248,P210,Air Conditioner,electronics,1,abc,10%,,Cash,Chennai,Completed
O00414,04-03-2025,C0667,P206,HP Laptop,Electronics,-1,50227,10%,,Credit Card,Jaipur,Cancelled
O00415,04-03-2025,C0253,P207,Microwave Oven,Fashon,1,18566,5%,,,Jaipur,Returned
O00416,2025-03-08,C0420,P201,iPhone 15,Electronics,3,abc,0.05,,Cash,Mumbai,Completed
O00417,2025/03/10,C0915,P202,Samsung TV,electronics,-1,43379,0.1,,Credit Card,Delhi,completed
O00418,2025/01/02,C0686,P209,Office Chair,Fashion,1,abc,0.05,,Debit Card,Kolkata,Completed
O00419,16-03-2025,C0270,P205,Levi Jeans,Electronics,3,60413,10%,,,Jaipur,Completed
O00420,23-01-2025,C0429,P208,Refrigerator,electronics,-1,35095,10%,,,Kolkata,Returned
O00421,2025/01/31,C0784,P205,Levi Jeans,Electronic,3,46954,ten,,Cash,Mumbai,Returned
O00422,14/01/2025,C0273,P204,Nike Shoes,Home and Living,1,56681,ten,,Credit Card,Chennai,Cancelled
O00423,12/03/2025,C0970,P204,Nike Shoes,Fashon,1,abc,0.05,,Debit Card,Chennai,completed
O00424,2025-02-02,C0415,,Levi Jeans,Electronics,-1,59917,ten,,,Mumbai,Cancelled
O00425,17/01/2025,C0198,P209,Office Chair,Electronic,-1,4039,10%,,Credit Card,Hyderabad,Completed
O00426,2025/03/25,C0671,P203,Sony Headphones,electronics,2,12140,,,UPI,Mumbai,Completed
O00427,2025/02/04,C0058,P208,Refrigerator,Fashon,3,14068,0.05,,Credit Card,Delhi,Returned
O00428,05/02/2025,C0732,P210,Air Conditioner,Fashon,3,13948,0.05,,Cash,Bangalore,Returned
O00429,2025-02-17,C0262,P210,Air Conditioner,Home and Living,-1,27828,0.05,,Debit Card,Bangalore,Cancelled
O00430,2025-01-14,C0015,P205,Levi Jeans,Fashon,2,abc,0,,Cash,Mumbai,Returned
O00431,21/02/2025,C0221,P201,iPhone 15,Electronic,-1,2572,10%,,Credit Card,Delhi,Cancelled
O00432,2025/03/15,C0799,P204,Nike Shoes,Fashon,-1,55277,0,,Credit Card,Delhi,Cancelled
O00433,05-03-2025,C0477,P208,Refrigerator,Fashon,3,4935,0,,Credit Card,Delhi,Returned
O00434,05/01/2025,C0222,P210,Air Conditioner,Electronic,-1,12727,ten,,,Jaipur,Completed
O00435,19-01-2025,C0762,P209,Office Chair,electronics,-1,abc,5%,,UPI,Hyderabad,Returned
O00436,09/01/2025,C0812,P202,Samsung TV,electronics,-1,15543,10%,,Debit Card,Jaipur,Completed
O00437,16-02-2025,C0149,P204,Nike Shoes,Electronic,3,39421,0.05,,UPI,Bangalore,completed
O00438,2025-03-27,C0934,P210,Air Conditioner,Home and Living,3,11784,,,Cash,Lucknow,completed
O00439,2025/03/24,C0385,P210,Air Conditioner,Electronic,1,28294,5%,,Cash,Jaipur,Completed
O00440,2025/01/18,C0668,P208,Refrigerator,electronics,3,74032,,,,Kolkata,Cancelled
O00441,2025-03-15,C0115,P207,Microwave Oven,Fashon,1,18224,0,,Credit Card,Bangalore,Returned
O00442,03/03/2025,C0554,P207,Microwave Oven,Fashon,3,abc,0.1,,Cash,Bangalore,completed
O00443,2025/02/28,C0475,P207,Microwave Oven,Fashion,1,abc,0.1,,,Mumbai,Completed
O00444,2025/02/25,C0586,P201,iPhone 15,Home & Living,-1,39217,0,,,Chennai,Returned
O00445,2025/03/11,C0623,P203,Sony Headphones,Electronics,2,43734,0.1,,,Bangalore,Completed
O00446,24-01-2025,C0230,,Air Conditioner,Electronics,-1,abc,5%,,Debit Card,Chennai,Returned
O00447,27-01-2025,,P203,Sony Headphones,Fashon,1,abc,0,,,Jaipur,completed
O00448,2025-01-15,,P205,Levi Jeans,Home and Living,-1,60432,10%,,,Mumbai,Completed
O00449,12/01/2025,C0259,P202,Samsung TV,Electronic,-1,1347,10%,,Debit Card,Bangalore,Returned
O00450,2025/03/11,C0207,P208,Refrigerator,Electronics,-1,abc,0,,,Jaipur,Returned
O00451,2025/03/18,C0265,P207,Microwave Oven,Electronics,2,6325,0,,Credit Card,Chennai,Returned
O00452,2025/03/19,C0085,P202,Samsung TV,Electronic,1,42725,,,,Hyderabad,completed
O00453,16-02-2025,C0997,P201,iPhone 15,Fashion,2,35049,0,,Cash,Delhi,Returned
O00454,21/02/2025,C0330,P207,Microwave Oven,Electronics,3,abc,ten,,Credit Card,Kolkata,completed
O00455,06-03-2025,C0274,P201,iPhone 15,Fashon,2,71657,,,Cash, ,Cancelled
O00456,2025/03/09,C0992,P201,iPhone 15,electronics,2,52259,0,,UPI,Bangalore,Returned
O00457,2025/01/29,C0233,,HP Laptop,electronics,2,abc,0.05,,Credit Card,Bangalore,Completed
O00458,2025-03-12,C0791,P209,Office Chair,Home & Living,2,abc,0,,Debit Card,Pune,Cancelled
O00459,08/01/2025,C0579,P201,iPhone 15,electronics,3,53111,0,,Cash,Jaipur,Completed
O00460,19/01/2025,C0056,P202,Samsung TV,Home & Living,2,74604,10%,,Debit Card,Chennai,completed
O00461,2025/01/04,C0582,P207,Microwave Oven,Electronics,1,46986,0.05,,Cash,Jaipur,Returned
O00462,2025/01/06,C0770,P206,HP Laptop,Fashion,2,abc,5%,,Cash,Chennai,Cancelled
O00463,2025/01/01,C0393,P201,iPhone 15,Home & Living,1,abc,0.05,,Debit Card,Hyderabad,Returned
O00464,2025-02-23,C0866,P203,Sony Headphones,Electronic,3,abc,10%,,Debit Card,Pune,Completed
O00465,01/01/2025,C0768,P203,Sony Headphones,Fashion,-1,abc,5%,,UPI,Jaipur,completed
O00466,11/03/2025,C0877,P203,Sony Headphones,Home and Living,3,abc,5%,,,Hyderabad,Returned
O00467,2025/01/27,,P202,Samsung TV,Electronics,2,76783,,,,Hyderabad,Returned
O00468,04-02-2025,C0309,P203,Sony Headphones,Fashion,2,abc,ten,,Cash,Kolkata,completed
O00469,23/03/2025,C0971,P202,Samsung TV,Home and Living,2,abc,ten,,UPI,Bangalore,Cancelled
O00470,2025/03/30,C0263,P210,Air Conditioner,Electronics,2,abc,,,Credit Card,Mumbai,Returned
O00471,2025-02-01,C0793,P204,Nike Shoes,electronics,1,70624,5%,,Debit Card,Pune,Cancelled
O00472,2025-02-23,C0513,P209,Office Chair,Home and Living,2,abc,10%,,Credit Card,Pune,Completed
O00473,2025/02/17,C0837,P202,Samsung TV,Electronics,1,24821,0.05,,Debit Card,Chennai,Completed
O00474,31/01/2025,C0122,P207,Microwave Oven,Home & Living,1,abc,0,,,Jaipur,Completed
O00475,18/03/2025,C0060,P204,Nike Shoes,Fashon,2,9189,0,,Credit Card,Mumbai,Completed
O00476,2025-03-02,C0827,P205,Levi Jeans,Fashion,1,2730,0.1,,Credit Card, ,Returned
O00477,19-02-2025,C0781,P209,Office Chair,Home & Living,-1,6975,,,,Delhi,Cancelled
O00478,2025-02-16,C0101,P210,Air Conditioner,Fashion,3,abc,ten,,UPI,Chennai,Cancelled
O00479,13/03/2025,C0543,,Sony Headphones,Electronic,1,abc,0.05,,Cash, ,Completed
O00480,2025-02-24,C0733,P204,Nike Shoes,Home and Living,-1,abc,0,,,Lucknow,completed
O00481,16-01-2025,C0133,P204,Nike Shoes,Electronics,-1,abc,5%,,Cash,Jaipur,Completed
O00482,2025/03/12,C0922,P201,iPhone 15,Fashon,2,38590,,,Credit Card,Delhi,completed
O00483,20-02-2025,C0667,P205,Levi Jeans,Fashion,3,26448,0.05,,,Delhi,Returned
O00484,27/03/2025,,P207,Microwave Oven,Home & Living,3,abc,5%,,UPI,Mumbai,Returned
O00485,2025-01-19,C0635,P202,Samsung TV,Home and Living,2,abc,,,Cash,Hyderabad,completed
O00486,2025/01/26,C0398,P202,Samsung TV,Home and Living,1,63959,0.05,,,Hyderabad,completed
O00487,2025/01/18,C0289,P204,Nike Shoes,Electronics,1,71542,10%,,Debit Card,Delhi,Completed
O00488,2025/01/02,C0309,P202,Samsung TV,Electronics,-1,79733,ten,,UPI,Mumbai,Returned
O00489,01-02-2025,C0488,P206,HP Laptop,Home and Living,-1,abc,,,UPI,Chennai,Cancelled
O00490,2025/01/16,C0564,P202,Samsung TV,Home and Living,1,abc,0,,Debit Card,Lucknow,Returned
O00491,2025/02/13,C0877,P202,Samsung TV,Electronics,3,62926,10%,,Debit Card,Kolkata,Completed
O00492,2025/01/30,C0928,P208,Refrigerator,Electronics,-1,44190,0.05,,UPI,Pune,Cancelled
O00493,30/01/2025,,P207,Microwave Oven,electronics,1,abc,0.05,,Cash,Pune,Cancelled
O00494,09/01/2025,C0433,P208,Refrigerator,Electronics,-1,19526,0.1,,,Lucknow,Completed
O00495,2025-03-27,C0371,P207,Microwave Oven,electronics,3,64004,5%,,Debit Card,Kolkata,Completed
O00496,2025/02/08,C0795,P203,Sony Headphones,Fashion,-1,39863,ten,,Credit Card,Bangalore,completed
O00497,27-02-2025,C0341,P205,Levi Jeans,Electronics,-1,abc,0.05,,Cash,Jaipur,Returned
O00498,27-01-2025,C0257,P203,Sony Headphones,Home and Living,1,abc,,,Debit Card,Pune,completed
O00499,2025/01/18,C0745,P209,Office Chair,Fashon,-1,abc,,,Cash,Kolkata,Returned
O00500,08/03/2025,C0622,P201,iPhone 15,Electronics,-1,abc,10%,,UPI,Pune,completed
O00501,26/01/2025,C0266,P201,iPhone 15,electronics,3,4329,5%,,,Lucknow,Returned
O00502,2025/03/25,C0975,P205,Levi Jeans,Fashion,1,42192,,,, ,Returned
O00503,2025-01-10,C0512,P206,HP Laptop,electronics,3,34382,5%,,Debit Card,Bangalore,Returned
O00504,08-01-2025,C0216,P207,Microwave Oven,Fashion,2,60695,0.05,,Credit Card,Mumbai,Completed
